SCT_ID,SCT_Code,SCT_DescriptionA_Type1,SCT_DescriptionA_Type2,SCT_DescriptionB,SCT_Semantic_Tags,SCT_Type,SCT_level
5668004,1,,Lower gastrointestinal tract structure,"Jejunum, ileum, colon, rectum, and anal canal",body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
19203006,1,,Structure of abdominopelvic viscus,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
363536003,1,,Pulmonary structure including vessels and lymphoid tissue,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
45048000,1,,Neck structure,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
298114002,1,,Vulval and/or female perineal structures,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
91830000,1,,Structure of body conduit,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
82094008,1,,Lower respiratory tract structure,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
89890002,1,,Structure of lymphatic system,Lymphatic system consists of lymph nodes and lymphatic vessels.,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
119234009,1,,Central nervous system part,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
699594007,1,,Structure of pulmopleural compartment,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
72651009,1,,Nail structure,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
785818007,1,,Structure of joint region,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
361827000,1,,Entire articular system,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
280717001,1,,Spinal structure,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
714323000,1,,Structure of organ in respiratory system,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
737561001,1,,Structure of vertebral column and/or spinal cord,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
818993005,1,,Structure of organ within abdominopelvic cavity,"Any organ (viscera) contained within the abdominopelvic cavity. The abdominopelvic viscera includes stomach, small intestine, large intestine, spleen, kidneys, adrenal glands, pancreas, liver and gallbladder and the viscera within the true pelvic cavity including ovaries, uterus, prostate, urinary bladder and anal canal.",body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
120574008,1,,Upper extremity part,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
123850002,1,,Head part,,body structure,Concept,"10,11,12,13,2,3,4,5,6,7,8,9"
400141005,1,,Lower respiratory system structure,,body structure,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
256423008,1,,Structure of hair of skin region,,body structure,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
38864007,1,,Perineal structure,,body structure,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
714320002,1,,Structure of urogenital organ,,body structure,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
82680008,1,,Digit structure,,body structure,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
1141981001,1,,Structure of vertebral column region,"This volume includes the spinal column, its spaces and contents, notably the spinal canal, spinal meninges and spinal cord. It also includes the muscles associated with the spine within (and including) the anterior and posterior thoracolumbar fascia and its equivalent nuchal fascia in the neck. This region also includes the spinal ventral (anterior) and dorsal (posterior) roots, the dorsal root (spinal) ganglions and the spinal nerve trunks.",body structure,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
699601000,1,,Structure of abdominopelvic organ,,body structure,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
818984009,1,,Structure of abdominopelvic cavity and/or intra-abdominopelvic content and/or anterior abdominal wall excluding intra-pelvic structure of true pelvis,"This is a clinical variant of 'abdomen' and relates to the 'abdomen proper' cavity which is defined as the abdominopelvic cavity and content, excluding the cavity and content of the true pelvis, plus the anterior and lateral abdominal wall (but excluding the posterior wall of the abdomen proper). This space and content is bounded by, but excludes: superiorly the thoracic diaphragm; inferiorly the superior pelvic aperture; and posteriorly the posterior wall of abdomen proper. Anteriorly this volume is bounded and includes the anterior abdominal (including the lateral abdominal wall).",body structure,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
399913000,1,,Scalp and/or neck structure,,body structure,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
182347008,1,,Surface region of pelvis,,body structure,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
272627002,1,,Entire digestive organ,,body structure,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
119201007,1,,Cardiovascular organ part,,body structure,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
53452003,1,,Ill-defined topographic site,,body structure,Concept,"1,10,11,12,13,2,3,4,5,6,7,8,9"
122489005,1,,Urinary system structure,Organs of urine formation and secretion,body structure,Concept,"1,10,11,12,13,2,3,4,5,6,7,8,9"
116003000,1,,Structure of immune system,,body structure,Concept,"1,10,11,12,13,2,3,4,5,6,7,8,9"
118655005,1,,Body part subdivision,,body structure,Concept,"10,11,12,13,14,15,4,5,6,7,8,9"
818985005,1,,Structure of abdominopelvic segment excluding true pelvic segment of trunk,"This segment relates to the volume of the trunk that is bounded superiorly by and includes: the thoracic diaphragm and inferiorly by the superior pelvic aperture. It incorporates the abdominal proper cavity, contents and wall including the lumbar vertebral column and all the overlying muscles, skin and subcutaneous tissue. It consequently includes the intra-abdomen proper structure, the anterior abdominal wall and the posterior lumbar region. Note, the entire bony pelvis although forming part of the boundary is excluded from the abdomen proper segment of trunk (but is included as part of the pelvic segment of trunk); however the pelvic segment of trunk and the abdomen proper segment of trunk both include the volume of the false pelvis.",body structure,Concept,"10,11,12,13,14,15,4,5,6,7,8,9"
182245002,1,,Entire upper limb,,body structure,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
53418001,1,,Structure of vertebral region of back,,body structure,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
302509004,1,,Entire heart,,body structure,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
302548004,1,,Entire head,,body structure,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
321667001,1,,Respiratory tract structure,,body structure,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
20795001,1,,Structure of skin region,,body structure,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
281501002,1,,Intra-abdominal digestive structure,,body structure,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
362076007,1,,"Entire gastrointestinal tract including esophagus, stomach and intestines",,body structure,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
81087007,1,,Articular system structure,,body structure,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
278199004,1,,Entire central nervous system,,body structure,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
303340002,1,,Face and/or neck structure,,body structure,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
297936001,1,,Structure of lower female genital system,,body structure,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
187639008,1,,Entire thoracic viscus,,body structure,Concept,"10,11,12,13,14,15,3,4,5,6,7,8,9"
116004006,1,,Hollow viscus,,body structure,Concept,"10,11,12,13,14,15,3,4,5,6,7,8,9"
818986006,1,,Structure of abdominopelvic cavity and/or content,"This structure comprises the space and content within the boundaries of the abdominopelvic cavity but excludes the walls that define and enclose the space. Previously SNOMED CT used the word 'compartment' to describe structures comprising the cavity and content but FMA has used the same word to include cavity, content and wall. As a consequence, the preferred notation is intra-abdominopelvic structure as this more clearly excludes the 'wall' structures. The intra-abdominopelvic structure is bounded by, but excludes the following 'wall' structures: superiorly the thoracic diaphragm; inferiorly the pelvic diaphragm; anteriorly the anterior abdominal wall (including the lateral abdominal wall); and posteriorly the wall of the abdominal proper segment of trunk. The pelvic component consists of the cavity and content of the true pelvis, which is bounded by the pelvic wall. Note, the structures that form the boundaries are excluded.",body structure,Concept,"10,11,12,13,14,15,3,4,5,6,7,8,9"
52731004,1,,Abdominopelvic cavity structure,,body structure,Concept,"10,11,12,13,14,15,3,4,5,6,7,8,9"
1179330005,1,,Structure of hollow viscus,,body structure,Concept,"10,11,12,13,14,15,16,4,5,6,7,8,9"
281483004,1,,Entire body wall,,body structure,Concept,"10,11,12,13,14,15,16,4,5,6,7,8,9"
386045008,1,,Hair structure,,body structure,Concept,"10,11,12,13,14,15,2,3,4,5,6,7,8,9"
122865005,1,,Gastrointestinal tract structure,"Oesophagus, stomach, small intestine and large intestine together as a single entity.",body structure,Concept,"10,11,12,13,14,15,2,3,4,5,6,7,8,9"
229765004,1,,Entire pelvis,,body structure,Concept,"10,11,12,13,14,15,2,3,4,5,6,7,8,9"
302552004,1,,Entire back (surface region),,body structure,Concept,"10,11,12,13,14,15,2,3,4,5,6,7,8,9"
362587009,1,,Entire hematopoietic system,,body structure,Concept,"10,11,12,13,14,15,2,3,4,5,6,7,8,9"
120573002,1,,Extremity part,,body structure,Concept,"10,11,12,13,14,15,2,3,4,5,6,7,8,9"
699595008,1,,Structure of subdivision of abdominopelvic compartment,,body structure,Concept,"10,11,12,13,14,15,16,3,4,5,6,7,8,9"
272612002,1,,Surface region of back,,body structure,Concept,"10,11,12,13,14,15,16,3,4,5,6,7,8,9"
128530007,1,,Entire bony skeleton,,body structure,Concept,"10,11,12,13,14,15,16,3,4,5,6,7,8,9"
709519000,1,,Digestive tract part,,body structure,Concept,"10,11,12,13,14,15,16,3,4,5,6,7,8,9"
280829001,1,,Hair appendage structure,,body structure,Concept,"10,11,12,13,14,15,16,3,4,5,6,7,8,9"
243996003,1,,Entire limb,,body structure,Concept,"10,11,12,13,14,15,16,3,4,5,6,7,8,9"
80891009,1,,Heart structure,,body structure,Concept,"1,10,11,12,13,14,15,2,3,4,5,6,7,8,9"
69536005,1,,Head structure,,body structure,Concept,"1,10,11,12,13,14,15,2,3,4,5,6,7,8,9"
21483005,1,,Structure of central nervous system,,body structure,Concept,"1,10,11,12,13,14,15,2,3,4,5,6,7,8,9"
53120007,1,,Upper limb structure,"Upper extremity, including shoulder, arm, forearm, wrist, and hand",body structure,Concept,"1,10,11,12,13,14,15,2,3,4,5,6,7,8,9"
272673000,1,,Bone structure,,body structure,Concept,"1,10,11,12,13,14,15,2,3,4,5,6,7,8,9"
118969007,1,,Structure of respiratory system subdivision,,body structure,Concept,"1,10,11,12,13,14,15,2,3,4,5,6,7,8,9"
123961009,1,,Back region,,body structure,Concept,"10,11,12,13,14,15,16,17,4,5,6,7,8,9"
361378004,1,,Entire skeleton,,body structure,Concept,"10,11,12,13,14,15,16,17,4,5,6,7,8,9"
400090007,1,,Pilosebaceous apparatus structure,,body structure,Concept,"10,11,12,13,14,15,16,17,4,5,6,7,8,9"
118760003,1,,Entire viscus,"A large organ in the thorax, abdomen, or pelvis",body structure,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
362010009,1,,Entire heart AND pericardium,,body structure,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
118976002,1,,Nervous system subdivision,,body structure,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
699879001,1,,Structure of female genital system subdivision,,body structure,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
278197002,1,,Entire respiratory system,,body structure,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
302553009,1,,Entire abdomen,,body structure,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
421663001,1,,Structure of bone organ,,body structure,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
129140006,1,,Structure of bony skeleton subdivision,,body structure,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
306721000,1,,Bone and/or joint structures,,body structure,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
21793004,1,,Connective tissue structure,,body structure,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
361355005,1,,Entire head and neck,,body structure,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
27832009,1,,Structure of thoracic viscus,,body structure,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
118966000,1,,Structure of skeletal system subdivision,,body structure,Concept,"10,11,12,13,14,15,16,17,3,4,5,6,7,8,9"
870377005,1,,Structure of bony skeleton,,body structure,Concept,"10,11,12,13,14,15,16,17,3,4,5,6,7,8,9"
699592006,1,,Structure of compartment of abdomen,,body structure,Concept,"10,11,12,13,14,15,16,17,3,4,5,6,7,8,9"
280542007,1,,Body wall structure,,body structure,Concept,"10,11,12,13,14,15,16,17,3,4,5,6,7,8,9"
57171008,1,,Hematopoietic system structure,,body structure,Concept,"1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
264048004,1,,Intrathoracic organ,,body structure,Concept,"1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
53065001,1,,Female genital structure,,body structure,Concept,"1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
118965001,1,,Structure of musculoskeletal system subdivision,,body structure,Concept,"10,11,12,13,14,15,16,17,18,4,5,6,7,8,9"
362937008,1,,Structure of viscus,,body structure,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
1193638008,1,,Structure of subdivision of nervous system,,body structure,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
409708007,1,,Heart and/or pericardium structure,,body structure,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
278196006,1,,Entire nervous system,,body structure,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
66019005,1,,Limb structure,,body structure,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
699878009,1,,Structure of pelvic region of trunk of female,,body structure,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
774007,1,,Structure of head and/or neck,,body structure,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
66014000,1,,Female genitourinary system structure,,body structure,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
51289009,1,,Digestive tract structure,"Entire digestive tract including mouth, oesophagus, stomach and intestines",body structure,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
818983003,1,,Structure of abdominopelvic cavity and/or content of abdominopelvic cavity and/or anterior abdominal wall,"This is considered the most commonly used clinical variant of 'abdomen' and relates to the space and content within the abdominopelvic cavity plus the anterior and lateral abdominal wall. The volume is bounded by, but excludes: superiorly the thoracic diaphragm; inferiorly the pelvic diaphragm; and posteriorly the posterior wall of the abdomen proper: The pelvic component consists of the cavity of the true pelvis, which is bounded by, but excludes, the pelvic wall. Anteriorly this volume is bounded and includes the anterior abdominal (including the lateral abdominal wall).",body structure,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
7748002,1,,Skin appendage structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,3,4,5,6,7,8,9"
423857001,1,,Structure of half of body lateral to midsagittal plane,,body structure,Concept,"10,11,12,13,14,15,16,17,18,3,4,5,6,7,8,9"
20139000,1,,Structure of respiratory system,,body structure,Concept,"1,10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
128427003,1,,Cardiac structure,,body structure,Concept,"1,10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
71934003,1,,Genital structure,,body structure,Concept,"1,10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
281833003,1,,Hematological system,,body structure,Concept,"1,10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
362688008,1,,Entire middle mediastinum,,body structure,Concept,"10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9"
113192009,1,,Skeletal system structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9"
49596003,1,,Digestive organ structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9"
281467004,1,,Intrathoracic cardiovascular structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9"
245500007,1,,Structure of anatomical reproductive system,,body structure,Concept,"10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9"
25087005,1,,Structure of nervous system,,body structure,Concept,"10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9"
414387006,1,,Structure of hematological system,,body structure,Concept,"10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9"
699880003,1,,Structure of genitourinary system subdivision,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,3,4,5,6,7,8,9"
304035006,1,,Regional back structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,3,4,5,6,7,8,9"
119181002,1,,Skin part,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,3,4,5,6,7,8,9"
77568009,1,,Structure of back of trunk,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,3,4,5,6,7,8,9"
